City;Latitude;Longitude;Country
Kispest;47.4515;19.14017;HU
Kiskunmajsa;46.49028;19.74;HU
Kiskunlachaza;47.18839;19.0093;HU
Kiskunhalas;46.43402;19.48479;HU
Kiskunfelegyhaza;46.71213;19.84458;HU
Kiskoros;46.62139;19.28528;HU
Kisber;47.50289;18.03665;HU
Keszthely;46.76812;17.24317;HU
Kistarcsa;47.54757;19.26247;HU
Kerekegyhaza;46.93722;19.47806;HU
Kecskemet;46.90618;19.69128;HU
Kecel;46.52528;19.25194;HU
Kartal;47.67133;19.542;HU
Kapuvar;47.59224;17.02886;HU
Kaposvar;46.36667;17.8;HU
Kalocsa;46.52981;18.97283;HU
Jaszbereny;47.5;19.91667;HU
Jaszarokszallas;47.64238;19.98038;HU
Janossomorja;47.78621;17.13603;HU
Janoshalma;46.29861;19.32583;HU
Izsak;46.80454;19.35172;HU
Isaszeg;47.53011;19.40205;HU
Hatvan;47.66667;19.68333;HU
Halasztelek;47.36173;18.98119;HU
Gyor;47.68333;17.63512;HU
Gyongyos;47.78257;19.928;HU
Gyomro;47.42733;19.40133;HU
Gyal;47.38449;19.2214;HU
Godollo;47.59657;19.35515;HU
God;47.68324;19.13417;HU
Gardony;47.20942;18.63607;HU
Fot;47.6177;19.1887;HU
Fonyod;46.75552;17.57945;HU
Esztergom;47.7928;18.74148;HU
Erzsebetvaros;47.50207;19.07218;HU
Erdokertes;47.67261;19.30786;HU
Erd;47.39489;18.91361;HU
Ercsi;47.25194;18.89623;HU
Enying;46.93046;18.24202;HU
Dunavarsany;47.27859;19.06617;HU
Dunaujvaros;46.96479;18.93974;HU
Dunakeszi;47.63641;19.13864;HU
Dunaharaszti;47.3545;19.09822;HU
Dunafoldvar;46.80713;18.92763;HU
Dorog;47.72095;18.73641;HU
Domsod;47.09005;19.01106;HU
Dombovar;46.37657;18.13696;HU
Diosd;47.4095;18.94898;HU
Devecser;47.10316;17.43802;HU
Dabas;47.18594;19.31091;HU
Csurgo;46.25314;17.1006;HU
Csorna;47.61155;17.25012;HU
Csomor;47.55;19.23333;HU
Csakvar;47.39184;18.46501;HU
Celldomolk;47.25713;17.15027;HU
Cegled;47.17266;19.79952;HU
Bugyi;47.22748;19.14664;HU
Budapest;47.49835;19.04045;HU
Budaors;47.46181;18.95845;HU
Budakeszi;47.51083;18.92717;HU
Aszod;47.65174;19.4785;HU
Bonyhad;46.29921;18.53024;HU
Bicske;47.48419;18.64404;HU
Biatorbagy;47.4706;18.81892;HU
Berhida;47.11131;18.12948;HU
Batonyterenye;47.96962;19.84076;HU
Bataszek;46.19373;18.72307;HU
Barcs;45.96;17.45861;HU
Balatonfured;46.96188;17.87187;HU
Balatonboglar;46.77525;17.64415;HU
Balatonalmadi;47.03526;18.02076;HU
Balassagyarmat;48.07296;19.29614;HU
Baja;46.18299;18.95307;HU
Bacsalmas;46.12648;19.3326;HU
Albertirsa;47.24315;19.61686;HU
Ajka;47.10196;17.55892;HU
Acs;47.71231;18.01131;HU
Tiszaalpar;46.81279;19.99841;HU
Budapest XII. keruelet;47.49192;19.01493;HU
Budapest XI. keruelet;47.47603;19.03605;HU
Budapest VIII. keruelet;47.48919;19.07012;HU
Budapest VI. keruelet;47.50369;19.06583;HU
Budapest XIII. keruelet;47.52978;19.08068;HU
Budapest IV. keruelet;47.56182;19.08909;HU
Budapest XV. keruelet;47.56263;19.11681;HU
Budapest XVI. keruelet;47.51482;19.17028;HU
Budapest XIX. keruelet;47.45293;19.14943;HU
Budapest XVIII. keruelet;47.44417;19.17595;HU
Budapest XXIII. keruelet;47.39788;19.11492;HU
Budapest XXII. keruelet;47.42698;19.04016;HU
Budapest XXI. keruelet;47.43047;19.07098;HU
Budapest XX. keruelet;47.43674;19.10093;HU
Budapest XVII. keruelet;47.47997;19.25388;HU
Budapest III. keruelet;47.54157;19.04501;HU
Budapest II. keruelet;47.51984;19.02218;HU
Budapest I. keruelet;47.49705;19.03961;HU
Algyo;46.33472;20.20849;HU
Kerepes;47.56008;19.28289;HU
Jozsefvaros;47.48938;19.07292;HU
Edinet;48.17215;27.30337;MD
Iargara;46.4252;28.42676;MD
Vulcanesti;45.68492;28.40613;MD
Vadul lui Voda;47.09009;29.0757;MD
Ungheni;47.21079;27.80047;MD
Tvardita;46.14826;28.96491;MD
Tiraspol;46.84274;29.62909;MD
Telenesti;47.5011;28.36536;MD
Taraclia;45.90273;28.66816;MD
Singera;46.91557;28.96673;MD
Stefan Voda;46.51287;29.66193;MD
Straseni;47.14216;28.60774;MD
Stauceni;47.09643;28.86791;MD
Bilicenii Vechi;47.6558;28.04734;MD
Soroca;48.15659;28.28489;MD
Soldanesti;47.81608;28.79718;MD
Slobozia;46.72927;29.70446;MD
Riscani;47.94792;27.56376;MD
Ribnita;47.76817;29.01;MD
Rezina;47.74928;28.96583;MD
Pervomaisc;46.73253;29.9617;MD
Orhei;47.38494;28.82446;MD
Ocnita;48.38274;27.43805;MD
Anenii Noi;46.87839;29.23483;MD
Nisporeni;47.08159;28.17138;MD
Mindresti;47.50525;28.27687;MD
Leova;46.4823;28.25301;MD
Singerei;47.63632;28.14296;MD
Cricova;47.13835;28.86156;MD
Hincesti;46.83047;28.59064;MD
Cocieri;47.3017;29.11755;MD
Chitcani;46.78296;29.61682;MD
Causeni;46.63674;29.41114;MD
Ialoveni;46.94346;28.78233;MD
Hryhoriopol;47.15413;29.30008;MD
Glodeni;47.77513;27.51891;MD
Floresti;47.89137;28.29312;MD
Falesti;47.57667;27.71264;MD
Dubasari;47.26562;29.16667;MD
Drochia;48.03555;27.81293;MD
Donduseni;48.24268;27.6101;MD
Dnestrovsc;46.6164;29.91926;MD
Dancu;46.75818;28.20716;MD
Criuleni;47.21307;29.15926;MD
Congaz;46.10744;28.59303;MD
Comrat;46.29456;28.6565;MD
Cimislia;46.52685;28.76441;MD
Chisinau;47.00556;28.8575;MD
Ceadir-Lunga;46.06169;28.83078;MD
Cantemir;46.27743;28.2027;MD
Camenca;48.03233;28.69899;MD
Calarasi;47.2556;28.30987;MD
Cahul;45.90425;28.19929;MD
Briceni;48.36289;27.07787;MD
Briceni;48.35628;27.70293;MD
Bender;46.83156;29.47769;MD
Basarabeasca;46.3317;28.96365;MD
Balti;47.76314;27.92932;MD
Otaci;48.43285;27.79912;MD
Ciorescu;47.13;28.88937;MD
Vordingborg;55.00801;11.91057;DK
Vojens;55.24639;9.30603;DK
Viborg;56.45319;9.40201;DK
Vejle;55.70927;9.5357;DK
Vejen;55.48117;9.13795;DK
Varde;55.62112;8.48069;DK
Vanlose;55.68361;12.48713;DK
Vallensbaek;55.62199;12.38511;DK
Tune;55.59287;12.16968;DK
Trorod;55.83946;12.54432;DK
Tranbjerg;56.09519;10.13605;DK
Tonder;54.93306;8.86674;DK
Thisted;56.95523;8.69491;DK
Taastrup;55.65006;12.3016;DK
Tarnby;55.6303;12.60035;DK
Svendborg;55.05982;10.60677;DK
Struer;56.49205;8.59397;DK
Stovring;56.88536;9.83839;DK
Stenlose;55.76828;12.19723;DK
Stavnsholt;55.81479;12.40545;DK
Soro;55.43184;11.55547;DK
Sonderborg;54.90896;9.78917;DK
Solrod Strand;55.53285;12.22227;DK
Smorumnedre;55.74232;12.30276;DK
Slangerup;55.85;12.18333;DK
Slagelse;55.40276;11.35459;DK
Skaelskor;55.25058;11.29352;DK
Skjern;55.95;8.5;DK
Skive;56.56699;9.02707;DK
Skanderborg;56.03434;9.93177;DK
Skagen;57.72093;10.58394;DK
Silkeborg;56.1697;9.54508;DK
Saeby;57.33188;10.52251;DK
Roskilde;55.64152;12.08035;DK
Ronne;55.10091;14.70664;DK
Rodovre;55.68062;12.45373;DK
Rodekro;55.07076;9.33531;DK
Ringsted;55.4426;11.79011;DK
Ringkobing;56.09006;8.24402;DK
Ribe;55.33051;8.76966;DK
Randers;56.4607;10.03639;DK
Olstykke;55.79567;12.15509;DK
Odense;55.39594;10.38831;DK
Odder;55.97313;10.153;DK
Nykobing Falster;54.76906;11.87425;DK
Nykobing Sjaelland;55.92491;11.67109;DK
Nykobing Mors;56.79334;8.85282;DK
Nyborg;55.31274;10.78964;DK
Naestved;55.22992;11.76092;DK
Nordborg;55.05732;9.7408;DK
Norresundby;57.05877;9.92284;DK
Niva;55.93405;12.50485;DK
Neder Holluf;55.36451;10.44824;DK
Nakskov;54.83038;11.13567;DK
Munkebo;55.45553;10.55433;DK
Middelfart;55.50591;9.73054;DK
Maribo;54.77662;11.50017;DK
Malov;55.75528;12.32327;DK
Lystrup;56.2375;10.23778;DK
Lokken;57.37047;9.71466;DK
Logten;56.27459;10.31181;DK
Vaerlose;55.78251;12.36856;DK
Lillerod;55.87496;12.34579;DK
Lemvig;56.54856;8.31019;DK
Korsor;55.32993;11.13857;DK
Koge;55.45802;12.18214;DK
Copenhagen;55.67594;12.56553;DK
Kongens Lyngby;55.77044;12.50378;DK
Kolt;56.10845;10.06986;DK
Kolding;55.4904;9.47216;DK
Kerteminde;55.44903;10.65769;DK
Kalundborg;55.67954;11.08864;DK
Jyllinge;55.75295;12.10315;DK
Ishoj;55.61543;12.35182;DK
Ikast;56.13883;9.15768;DK
Hvidovre;55.65719;12.47364;DK
Hundested;55.96397;11.85044;DK
Humlebaek;55.9618;12.5341;DK
Horsens;55.86066;9.85034;DK
Horsholm;55.88098;12.50111;DK
Horning;56.08701;10.03716;DK
Holstebro;56.36009;8.61607;DK
Holbaek;55.7175;11.71279;DK
Hobro;56.64306;9.79029;DK
Hjorring;57.46417;9.98229;DK
Hirtshals;57.58812;9.95922;DK
Hinnerup;56.26608;10.06299;DK
Hillerod;55.92791;12.30081;DK
Herning;56.13615;8.97662;DK
Helsingor;56.03606;12.6136;DK
Helsinge;56.02283;12.19752;DK
Hellebaek;56.06823;12.55782;DK
Hedensted;55.77043;9.7011;DK
Hedehusene;55.64951;12.19827;DK
Haslev;55.32346;11.96389;DK
Hammel;56.25762;9.86316;DK
Hadsund;56.71482;10.11682;DK
Hadsten;56.32819;10.04931;DK
Haderslev;55.24943;9.48771;DK
Grindsted;55.75726;8.9275;DK
Greve;55.58333;12.3;DK
Grenaa;56.41578;10.87825;DK
Glostrup;55.6666;12.40377;DK
Gilleleje;56.12196;12.31056;DK
Frederiksvaerk;55.97073;12.0225;DK
Frederikssund;55.83956;12.06896;DK
Frederikshavn;57.44073;10.53661;DK
Frederiksberg;55.67938;12.53463;DK
Fredericia;55.56568;9.75257;DK
Fredensborg;55.97558;12.40314;DK
Flong;55.66212;12.18698;DK
Farum;55.80858;12.36066;DK
Faaborg;55.0951;10.24226;DK
Espergaerde;55.99464;12.54733;DK
Esbjerg;55.47028;8.45187;DK
Ebeltoft;56.19442;10.6821;DK
Dragor;55.5928;12.67221;DK
Christianshavn;55.67383;12.59541;DK
Charlottenlund;55.75238;12.5745;DK
Bronderslev;57.27021;9.94102;DK
Brande;55.94316;9.12798;DK
Bramming;55.46946;8.70007;DK
Bjerringbro;56.37797;9.66065;DK
Birkerod;55.84759;12.42791;DK
Billund;55.73349;9.10785;DK
Ballerup;55.73165;12.36328;DK
Assens;55.27023;9.90081;DK
Aars;56.80399;9.51441;DK
Arhus;56.15674;10.21076;DK
Aalborg;57.048;9.9187;DK
Albertslund;55.65691;12.36381;DK
Aabenraa;55.04434;9.41741;DK
Buncrana;55.13333;-7.45;IE
Youghal;51.95;-7.85056;IE
Wicklow;52.975;-6.04944;IE
Loch Garman;52.33417;-6.4575;IE
Westport;53.8;-9.51667;IE
Waterford;52.25833;-7.11194;IE
Tullamore;53.27389;-7.48889;IE
Tuam;53.51667;-8.85;IE
Tra Mhor;52.16235;-7.15244;IE
Tralee;52.27042;-9.70264;IE
Thurles;52.68194;-7.80222;IE
Terenure;53.30972;-6.28528;IE
Tallaght;53.2859;-6.37344;IE
Swords;53.45972;-6.21806;IE
Sligo;54.26969;-8.46943;IE
Skerries;53.58278;-6.10833;IE
Shankill;53.22611;-6.12444;IE
Sandymount;53.32815;-6.22224;IE
Sallins;53.24889;-6.66611;IE
An Ros;53.52424;-6.10497;IE
Roscrea;52.95111;-7.80167;IE
Roscommon;53.63333;-8.18333;IE
Ringsend;53.34194;-6.22639;IE
Ratoath;53.50806;-6.4625;IE
Rathmines;53.32028;-6.26333;IE
Raheny;53.38681;-6.18067;IE
Portmarnock;53.42306;-6.1375;IE
Portlaoise;53.03441;-7.29979;IE
Portarlington;53.16222;-7.19111;IE
Newtown Trim;53.55611;-6.77;IE
New Ross;52.39667;-6.93667;IE
Newcastle West;52.44917;-9.06111;IE
Droichead Nua;53.18194;-6.79667;IE
Nenagh;52.86194;-8.19667;IE
Navan;53.65278;-6.68139;IE
Naas;53.21583;-6.66694;IE
An Muileann gCearr;53.52466;-7.3385;IE
Monkstown;53.29308;-6.15312;IE
Monaghan;54.25;-6.96667;IE
Midleton;51.91526;-8.18052;IE
Mount Merrion;53.30008;-6.21504;IE
Maynooth;53.385;-6.59361;IE
Marino;53.37022;-6.23646;IE
Mallow;52.13333;-8.63333;IE
Malahide;53.45083;-6.15444;IE
Lusk;53.52743;-6.16423;IE
Lucan;53.35736;-6.44859;IE
Loughrea;53.19694;-8.56694;IE
Longford;53.72536;-7.79823;IE
Luimneach;52.66472;-8.62306;IE
Letterkenny;54.95;-7.73333;IE
Leixlip;53.36583;-6.49556;IE
Laytown;53.68194;-6.23917;IE
Cill Airne;52.0598;-9.50858;IE
Kilkenny;52.65417;-7.25222;IE
Kildare;53.15611;-6.91444;IE
Kilcock;53.40222;-6.67083;IE
Greystones;53.14083;-6.06306;IE
Gorey;52.67472;-6.2925;IE
Gaillimh;53.27245;-9.05095;IE
Finglas;53.38917;-6.29694;IE
Enniscorthy;52.50083;-6.55778;IE
Ennis;52.84361;-8.98639;IE
Dun Laoghaire;53.29395;-6.13586;IE
Dungarvan;52.08806;-7.62528;IE
Dundrum;53.29067;-6.25714;IE
Dundalk;54;-6.41667;IE
Dunboyne;53.41901;-6.47375;IE
Dublin;53.33306;-6.24889;IE
Drogheda;53.71889;-6.34778;IE
Donnybrook;53.31375;-6.22274;IE
Donabate;53.48722;-6.15194;IE
Dollymount;53.36489;-6.18032;IE
Dalkey;53.27833;-6.10028;IE
Crumlin;53.32154;-6.31439;IE
Cork;51.89797;-8.47061;IE
Cobh;51.85046;-8.2948;IE
Cluain Meala;52.355;-7.70389;IE
Clondalkin;53.32444;-6.39722;IE
Clane;53.29139;-6.68917;IE
Cherryville;53.15694;-6.96667;IE
Chapelizod;53.34846;-6.34301;IE
Celbridge;53.34165;-6.54419;IE
Cavan;53.99083;-7.36056;IE
Castleknock;53.37483;-6.36336;IE
Castlebar;53.85;-9.3;IE
Carrigaline;51.81167;-8.39861;IE
Carrick-on-Suir;52.34917;-7.41306;IE
Carlow;52.84083;-6.92611;IE
Cabinteely;53.26973;-6.16058;IE
Bray;53.20278;-6.09833;IE
Blessington;53.17;-6.5325;IE
Blanchardstown;53.38806;-6.37556;IE
Blackrock;53.3015;-6.1778;IE
Bandon;51.74694;-8.7425;IE
Ballyboden;53.28056;-6.31639;IE
Ballinasloe;53.3275;-8.21944;IE
Ballina;54.11667;-9.16667;IE
Baldoyle;53.39972;-6.12583;IE
Balbriggan;53.60846;-6.1831;IE
Athy;52.99139;-6.98028;IE
Ashbourne;53.51163;-6.39821;IE
Arklow;52.79443;-6.14958;IE
Nenagh Bridge;52.88167;-8.19583;IE
Shannon;52.70389;-8.86417;IE
Athlone;53.42278;-7.93722;IE
Eadestown;53.20274;-6.57768;IE
Little Bray;53.20444;-6.12083;IE
Firhouse;53.28167;-6.33917;IE
Sandyford;53.2747;-6.2253;IE
Foxrock;53.26667;-6.17417;IE
Sallynoggin;53.27917;-6.14058;IE
Rathgar;53.31457;-6.275;IE
Artane;53.38712;-6.2138;IE
Beaumont;53.38721;-6.22713;IE
Ballymun;53.39807;-6.26693;IE
Hartstown;53.39306;-6.42694;IE
Ballyfermot;53.34283;-6.3548;IE
Templeogue;53.29528;-6.30889;IE
Oldbawn;53.27556;-6.3675;IE
Cherry Orchard;53.33605;-6.37799;IE
Booterstown;53.30447;-6.19985;IE
Ballinteer;53.27409;-6.25397;IE
Greenhills;53.33467;-6.30302;IE
Donaghmede;53.39845;-6.16179;IE
Darndale;53.39948;-6.18886;IE
Donnycarney;53.3735;-6.20976;IE
Knocklyon;53.2803;-6.3313;IE
Palmerstown;53.35019;-6.37778;IE
Jobstown;53.27866;-6.40803;IE
Killester;53.37322;-6.20431;IE
Confey;53.37923;-6.49052;IE
Kilquade;53.09743;-6.08411;IE
Balally;53.27504;-6.23594;IE
Kinsealy-Drinan;53.44395;-6.20334;IE
Gibraltar;36.14474;-5.35257;GI
Torteval;49.43333;-2.65;GG
Saint Sampson;49.48389;-2.52333;GG
Saint Peter Port;49.45981;-2.53527;GG
St Anne;49.71549;-2.20757;GG
Saint Saviour;49.45694;-2.63583;GG
Castel;49.46757;-2.60015;GG
Saint Andrew;49.44389;-2.58018;GG
St Martin;49.43713;-2.55479;GG
Yloejaervi;61.55632;23.59606;FI
Ylivieska;64.08333;24.55;FI
Ylitornio;66.30893;23.67734;FI
Ylistaro;62.93958;22.51306;FI
Vuosaari;60.20963;25.14195;FI
Vuokatti;64.14466;28.28196;FI
Virrat;62.24759;23.78004;FI
Vilppula;62.02121;24.50483;FI
Viitasaari;63.06667;25.86667;FI
Viiala;61.21023;23.76738;FI
Vihti;60.41699;24.31965;FI
Varkaus;62.31533;27.873;FI
Vantaa;60.29414;25.04099;FI
Vammala;61.33333;22.9;FI
Valkeakoski;61.26421;24.03122;FI
Vaasa;63.096;21.61577;FI
Uusikaupunki;60.80043;21.40841;FI
Urjala;61.08333;23.53333;FI
Ulvila;61.42844;21.87103;FI
Tyrnaevae;64.76469;25.6523;FI
Tuusula;60.40368;25.02638;FI
Turku;60.45148;22.26869;FI
Tornio;65.84811;24.14662;FI
Akaa;61.16667;23.86667;FI
Teuva;62.4819;21.74156;FI
Tampere;61.49911;23.78712;FI
Tammela;60.81035;23.76823;FI
Suonenjoki;62.61667;27.13333;FI
Suomussalmi;64.88685;28.90778;FI
Suolahti;62.56421;25.85363;FI
Sotkamo;64.13333;28.41667;FI
Somero;60.61667;23.53333;FI
Sodankylae;67.41667;26.6;FI
Siuntio;60.13862;24.22715;FI
Siilinjaervi;63.08333;27.66667;FI
Sievi;63.9;24.5;FI
Sibbo;60.37752;25.26906;FI
Seinaejoki;62.79446;22.82822;FI
Savonlinna;61.8699;28.87999;FI
Salo;60.38333;23.13333;FI
Saarijaervi;62.70486;25.25396;FI
Ruovesi;61.98575;24.05714;FI
Ruokolahti;61.28333;28.83333;FI
Rovaniemi;66.5;25.71667;FI
Ristiina;61.50579;27.24643;FI
Riihimaeki;60.73769;24.77726;FI
Rauma;61.12724;21.51127;FI
Raisio;60.48592;22.16895;FI
Raahe;64.68333;24.48333;FI
Pyhaeselkae;62.43333;29.96667;FI
Pyhaejaervi;67.0701;27.21763;FI
Pyhaejaervi;63.66667;25.9;FI
Pudasjaervi;65.38333;26.91667;FI
Pori;61.48333;21.78333;FI
Pohja;60.09626;23.52757;FI
Pirkkala;61.46125;23.63228;FI
Piikkioe;60.42481;22.51601;FI
Pielavesi;63.23333;26.75;FI
Pieksaemaeki;62.3;27.13333;FI
Pernioe;60.2;23.13333;FI
Pedersoere;63.65;22.68333;FI
Parkano;62.01667;23.01667;FI
Pargas;60.30672;22.30097;FI
Paimio;60.45671;22.68694;FI
Outokumpu;62.72685;29.01592;FI
Oulunsalo;64.93456;25.41121;FI
Oulu;65.01236;25.46816;FI
Oulainen;64.26667;24.8;FI
Orivesi;61.67766;24.3572;FI
Orimattila;60.80487;25.72964;FI
Nykarleby;63.52277;22.53073;FI
Nurmo;62.8287;22.9099;FI
Nurmijaervi;60.46407;24.8073;FI
Nurmes;63.54205;29.13965;FI
Noormarkku;61.59274;21.86846;FI
Nokia;61.46667;23.5;FI
Nivala;63.91667;24.96667;FI
Nilsiae;63.20746;28.08222;FI
Nastola;60.95;25.93333;FI
Nakkila;61.36667;22;FI
Naantali;60.46744;22.02428;FI
Mynaemaeki;60.67915;21.99274;FI
Muurame;62.13333;25.66667;FI
Munkkiniemi;60.19861;24.87772;FI
Muhos;64.80798;25.99314;FI
Mikkeli;61.68857;27.27227;FI
Mellunkylae;60.23355;25.09947;FI
Masku;60.57082;22.09883;FI
Maentyharju;61.41667;26.88333;FI
Maenttae;62.03014;24.62791;FI
Maentsaelae;60.63333;25.31667;FI
Malax;62.94225;21.57311;FI
Luumaeki;60.92618;27.58135;FI
Lovisa;60.45659;26.22505;FI
Loppi;60.71667;24.45;FI
Lohja;60.24859;24.06534;FI
Liperi;62.53333;29.36667;FI
Liminka;64.80985;25.41545;FI
Lieto;60.51032;22.46176;FI
Lieksa;63.31667;30.01667;FI
Leppaevirta;62.49009;27.78262;FI
Lempaeaelae;61.31667;23.75;FI
Lauttasaari;60.15896;24.86797;FI
Laukaa;62.41407;25.95194;FI
Lapua;62.96927;23.0088;FI
Lappeenranta;61.05871;28.18871;FI
Lapinlahti;63.36667;27.4;FI
Lammi;61.08333;25.01667;FI
Laitila;60.87575;21.69765;FI
Laihia;62.97609;22.01143;FI
Lahti;60.98267;25.66151;FI
Kirkkonummi;60.12381;24.43853;FI
Kuusamo;65.96447;29.18878;FI
Kurikka;62.61667;22.41667;FI
Kuopio;62.89238;27.67703;FI
Kuhmo;64.13333;29.51667;FI
Kronoby;63.72859;23.03387;FI
Kristinestad;62.27429;21.37596;FI
Kouvola;60.86667;26.7;FI
Kotka;60.4664;26.94582;FI
Korsholm;63.11418;21.68216;FI
Korpilahti;62.01667;25.55;FI
Kontiolahti;62.76023;29.84711;FI
Kokkola;63.83847;23.13066;FI
Kokemaeki;61.25647;22.35643;FI
Kiuruvesi;63.65;26.61667;FI
Kittilae;67.66474;24.89356;FI
Kitee;62.1;30.15;FI
Kiiminki;65.13139;25.79744;FI
Keuruu;62.26667;24.7;FI
Kerimaeki;61.91069;29.28228;FI
Kerava;60.40338;25.105;FI
Kempele;64.91314;25.50339;FI
Kemijaervi;66.71309;27.43056;FI
Keminmaa;65.80158;24.54483;FI
Kemi;65.73641;24.56371;FI
Kauniainen;60.21209;24.72756;FI
Kauhava;63.10299;23.07129;FI
Kauhajoki;62.43333;22.18333;FI
Karkkila;60.53418;24.20977;FI
Karis;60.07178;23.66163;FI
Karhula;60.52156;26.93125;FI
Kannus;63.9;23.9;FI
Kankaanpaeae;61.8;22.41667;FI
Kangasniemi;61.99357;26.64785;FI
Kangasala;61.46383;24.07602;FI
Kallio;60.18427;24.95034;FI
Kalajoki;64.25;23.95;FI
Kajaani;64.22728;27.72846;FI
Kaarina;60.40724;22.36904;FI
Kaarela;60.25174;24.88111;FI
Jyvaeskylae;62.24147;25.72088;FI
Juva;61.9;27.85;FI
Juuka;63.23333;29.25;FI
Juankoski;63.06667;28.35;FI
Joutseno;61.11796;28.50763;FI
Joroinen;62.17823;27.83165;FI
Jokioinen;60.80162;23.48004;FI
Joensuu;62.60118;29.76316;FI
Jaervenpaeae;60.47369;25.08992;FI
Janakkala;60.9;24.6;FI
Jaemsaenkoski;61.919;25.17011;FI
Jaemsae;61.8642;25.19002;FI
Jalasjaervi;62.5;22.75;FI
Jakobstad;63.67486;22.70256;FI
Isokyroe;63.01172;22.33332;FI
Inga;60.04587;24.00459;FI
Inari;68.90596;27.02881;FI
Imatra;61.17185;28.75242;FI
Ilomantsi;62.67162;30.93276;FI
Ilmajoki;62.73333;22.56667;FI
Ikaalinen;61.76951;23.0658;FI
Iitti;60.89488;26.33869;FI
Iisalmi;63.55915;27.19067;FI
Ii;65.31735;25.3731;FI
Hyvinge;60.63333;24.86667;FI
Huittinen;61.18333;22.7;FI
Hollola;61.05;25.43333;FI
Helsinki;60.16952;24.93545;FI
Heinola;61.20564;26.03811;FI
Hausjaervi;60.78333;24.93333;FI
Haukipudas;65.17654;25.35233;FI
Harjavalta;61.31667;22.13333;FI
Hankasalmi;62.38333;26.43333;FI
Hanko;59.83333;22.95;FI
Hamina;60.56974;27.19794;FI
Haemeenlinna;60.99596;24.46434;FI
Haemeenkyroe;61.63913;23.19531;FI
Halikko;60.4;23.08333;FI
Haapavesi;64.13333;25.36667;FI
Haapajaervi;63.75;25.33333;FI
Forssa;60.81462;23.62146;FI
Eurajoki;61.2;21.73333;FI
Eura;61.13333;22.13333;FI
Espoo;60.2052;24.6522;FI
Eno;62.80511;30.15422;FI
Elimaeki;60.71667;26.46667;FI
Ekenaes;59.97359;23.43389;FI
Porvoo;60.39233;25.66507;FI
Asikkala;61.21667;25.5;FI
Anjala;60.68333;26.83333;FI
Alavus;62.58333;23.61667;FI
Alajaervi;63;23.81667;FI
AEhtaeri;62.55403;24.06186;FI
AEaenekoski;62.6;25.73333;FI
Toijala;61.1678;23.83819;FI
Vaestaboland;60.29972;22.3004;FI
AElajaervi;63.00027;23.81586;FI
Santon;54.11667;-4.58333;IM
Ramsey;54.32273;-4.38526;IM
Port Saint Mary;54.07405;-4.73858;IM
Port Erin;54.08487;-4.75099;IM
Peel;54.22209;-4.69099;IM
Patrick;54.20447;-4.69417;IM
Onchan;54.17329;-4.45324;IM
Maughold;54.29877;-4.31844;IM
Lezayre;54.31667;-4.41667;IM
Laxey;54.23017;-4.39985;IM
Kirkmichael;54.28562;-4.58748;IM
Kirk Braddan;54.16667;-4.51667;IM
Jurby;54.35941;-4.52199;IM
Douglas;54.15;-4.48333;IM
Crosby;54.18333;-4.56667;IM
Castletown;54.07445;-4.65365;IM
Bride;54.38256;-4.38921;IM
Ballasalla;54.0959;-4.62962;IM
Ballabeg;54.1;-4.68333;IM
Andreas;54.36667;-4.43333;IM
Ballaugh;54.31193;-4.54456;IM
Demre;36.24444;29.985;TR
Zara;39.89778;37.75833;TR
Yunak;38.81418;31.73223;TR
Yuksekova;37.57362;44.28716;TR
Salat;37.84172;40.8865;TR
Yozgat;39.82;34.80444;TR
Yolbasi;37.38717;41.31778;TR
Yesilyurt;38.29602;38.24526;TR
Yesilova;37.50806;29.75472;TR
Yesilli;37.33813;40.81739;TR
Erzin;36.95348;36.19839;TR
Yesilhisar;38.35232;35.08873;TR
Yerkoy;39.63806;34.46722;TR
Yenisarbademli;37.70778;31.38639;TR
Yenipazar;37.82332;28.19573;TR
Didim;37.38496;27.25643;TR
Yenifakili;39.21142;35.00036;TR
Altpinar;39.20417;32.74778;TR
Yazihan;38.59292;38.17327;TR
Yayladagi;35.9025;36.06272;TR
Yavuzeli;37.31772;37.56824;TR
Yatagan;37.34025;28.14279;TR
Yalvac;38.29556;31.17778;TR
Yalikavak;37.10528;27.29722;TR
Yalihuyuk;37.30077;32.08548;TR
Yahyali;38.10228;35.35704;TR
Viransehir;37.22349;39.75519;TR
Varto;39.17375;41.45402;TR
Van;38.49457;43.38323;TR
Cimin;39.70947;39.70015;TR
Usak;38.67351;29.4058;TR
Urla;38.32292;26.76403;TR
UErguep;38.6296;34.91199;TR
Sanliurfa;37.16708;38.79392;TR
Uludere;37.44074;42.85236;TR
Uluborlu;38.07825;30.45019;TR
Ulubey;38.41987;29.29129;TR
Ula;37.10491;28.41667;TR
Tuzlukcu;38.47778;31.62639;TR
Tut;37.79529;37.9161;TR
Turuncova;36.36889;30.1375;TR
Turgutlu;38.49533;27.6997;TR
Tunceli;39.09921;39.54351;TR
Tufanbeyli;38.26333;36.22056;TR
Torbali;38.1519;27.36223;TR
Toprakkale;37.06855;36.14661;TR
Pinarbasi;36.7034;34.3627;TR
Tomarza;38.44722;35.79917;TR
Tire;38.08877;27.73508;TR
Tercan;39.77709;40.37783;TR
Tekman;39.64111;41.50542;TR
Tekirova;36.5017;30.52723;TR
Tefenni;37.30968;29.77538;TR
Tavsanli;39.54237;29.49866;TR
